"x","y"
352.516072624163,521.181770888252
362.793597528694,523.797902063772
423.417202851324,539.202780323442
351.898914112293,576.525202070691
359.915248811872,488.323379462393
412.323870858561,496.637293955171
332.545843401289,529.526067225406
351.994015546761,481.413866598365
329.035101380015,524.215546595593
396.861191578581,528.631706582504
369.74897782939,530.698954989002
367.837145586073,532.152589595269
334.015825424101,524.158268683794
387.399670808858,506.791303637253
385.000995186935,477.014283589856
370.170907570254,520.972991900628
357.985747709846,532.098223551012
538.371596917761,57.1994699975597
551.733683791475,79.4496630824905
567.768710365307,58.402802121272
540.614681429819,20.2496963135434
526.70637587898,19.7740217318402
488.708695870318,60.1996617313752
505.140565195126,28.1511708864774
503.820153768387,62.0583586531466
568.97278054447,37.8210306061183
527.062757604452,67.953962246181
460.395412872086,48.3664612218479
510.795699717458,33.1187554635202
261.684189516258,26.1262492931068
279.143663396678,7.44738473452685
275.439080257037,22.1320283548437
228.276021617121,35.8949265891681
875.942809315075,181.669844968479
890.591092678486,208.977086163081
935.52403521027,160.228814233943
919.442091471602,171.406128839774
897.052427548112,141.265466068653
916.861592651313,187.599273042729
886.429050320794,163.96413070019
927.489159619809,220.356453082789
891.850276695658,207.341714754754
917.9455829025,215.618779156199
886.9419700367,212.035790502654
891.96180617336,216.804204974764
842.245453487629,190.428489343191
914.643904183599,240.081719082409
862.526629665499,182.72592728384
891.838657312738,256.587429917625
155.486087559995,112.912533894142
135.667219842741,150.85669370221
151.980020373378,172.342191010214
191.641846351023,120.163547521614
114.121798100598,167.049041409923
117.384183822012,159.834385656382
106.685233575418,151.883383209421
165.868226822531,126.670884471099
154.104073311333,138.972109831853
135.083815268978,139.762819661366
165.997858527793,200.105571323622
140.402943074162,162.287357533305
154.194491757876,135.268511629793
157.147428223635,181.689370428814
612.665164452797,781.768836122421
507.81888550965,786.799323327006
573.9683809107,804.08736980978
611.459173571511,808.048704736304
547.331029383217,778.557349031404
487.588728321358,791.782421807772
526.216348249711,815.097428050228
554.421922133146,792.344181756679
570.154536499845,796.792428890377
578.276660740392,820.212457234557
582.16346221424,743.080975490945
550.005945788862,812.93361473749
986.886250598901,777.972483876762
981.825294573471,808.32266485944
996.086045195144,764.31869701228
995.915318307409,734.717310242916
990.853543444771,788.06350199177
947.711093840635,834.573332123532
994.144603601527,787.170110200341
967.395952840846,805.330727966921
987.709670882069,348.121508553078
980.426633933608,381.375373097067
992.121448852384,362.669294573074
958.28859817685,323.492510058146
999.593477655396,352.321712017879
950.857459705084,344.175265686235
991.224918731665,346.842729897927
979.161184083103,344.874654859992
956.626715237326,410.562714710369
990.853156669887,385.53238014929
984.100021070019,387.652726325167
994.307606499195,367.442194630292
989.002842734725,399.640150938285
184.656047996834,6.85683411293707
212.382154043536,23.9830263577973
171.20198636861,4.16153127299293
182.499859457268,770.132392369107
81.526757654879,786.416149058995
116.949655791576,762.880675706788
147.393931750758,828.435099590718
93.4612063245706,763.956201930157
167.051151545469,737.844960068543
73.1112817722868,782.473163259035
97.1490661459925,848.798213043285
123.18516452314,824.68797195999
95.8043199238509,797.999203861563
130.986759196211,787.063851398176
107.699269843239,834.290286338498
106.721051412734,800.911419230984
161.496998597087,821.688850649528
98.2345661501014,730.280959980494
146.529033184106,780.218739578552
166.651443512274,776.398121052777
138.405070980097,743.660818433792
175.165724783044,805.385067168747
117.803388929152,780.421199526013
119.630053168367,786.168986931787
112.954036196963,808.798386089426
54.6715444751039,274.597657369243
52.1791328328248,251.163167210012
2.76689370170641,268.787227420137
43.4166448243312,303.496770151147
